"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.6966,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-01",101.6955,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-02",101.6322,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-03",101.6306,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5821,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-05",101.3157,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-06",100.9531,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-07",100.6384,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-08",100.4409,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-09",100.2858,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-10",100.0756,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-11",99.79888,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1990-12",99.43393,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-01",99.11797,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-02",99.06743,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-03",99.21904,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-04",99.38779,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-05",99.45267,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-06",99.49471,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-07",99.56332,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.48092,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-09",99.28044,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-10",99.13438,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-11",99.0031,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1991-12",98.919,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-01",98.97972,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-02",99.12551,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-03",99.26257,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-04",99.31662,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-05",99.29522,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-06",99.12635,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-07",98.81787,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-08",98.50366,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-09",98.2,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-10",98.04311,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.88731,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.69198,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-01",97.63131,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-02",97.69157,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-03",97.76239,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-04",97.74525,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-05",97.75869,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.78736,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.83732,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.95335,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-09",98.23038,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-10",98.57471,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.93308,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1993-12",99.16314,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.45713,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.82051,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-03",100.1153,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.387,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.6615,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.0111,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.464,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.8848,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-09",102.2726,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-10",102.6016,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-11",102.847,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1994-12",103.0088,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-01",103.0351,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-02",103.0286,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-03",102.9131,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-04",102.8239,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-05",102.8088,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-06",102.8411,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-07",102.7729,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-08",102.5176,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-09",102.1797,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-10",101.7883,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-11",101.4515,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1995-12",101.2256,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-01",100.8393,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-02",100.2408,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-03",99.75462,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-04",99.45315,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-05",99.28985,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.20148,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.10271,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.02044,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.97785,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.95406,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-11",98.94196,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1996-12",99.14076,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.47733,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.62209,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.71063,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.90765,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-05",100.2416,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.6225,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.9527,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-08",101.1446,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-09",101.3277,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-10",101.3952,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-11",101.4198,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1997-12",101.509,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-01",101.7039,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-02",101.8443,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-03",101.8643,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-04",101.7591,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-05",101.5656,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-06",101.3749,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-07",101.1272,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-08",100.8029,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-09",100.3631,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-10",100.0283,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-11",99.93539,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.79859,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.66106,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.61797,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.7085,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-04",99.83636,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-05",100.1392,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-06",100.4776,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-07",100.6993,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-08",100.9452,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-09",101.2434,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-10",101.5244,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7827,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.0106,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.2159,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.4241,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.6264,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.7559,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.8221,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.751,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.6717,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.6504,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.6768,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.6251,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.5181,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3035,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.9299,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.546,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.2458,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.0994,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.0085,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.8221,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5962,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.3201,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.86623,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.57281,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.56307,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.74717,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.0159,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.4249,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.6955,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7876,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.7667,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.6051,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.4936,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.5894,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.882,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.9748,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.9121,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.7949,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7974,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.7783,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.677,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.5019,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2785,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.1171,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.068,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3138,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.5896,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.7347,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.662,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.4278,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.274,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.2637,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3896,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.5835,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.6832,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.7596,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.8179,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8895,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9279,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.9367,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8083,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.6216,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.4333,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.2194,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.0017,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.81651,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.74831,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",99.82357,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.0636,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3634,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5887,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.7365,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8326,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.9521,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.1083,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.2709,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.4863,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.7299,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.9059,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.0172,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.9747,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.8995,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.8744,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.8657,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.8249,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.8047,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.7852,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.8626,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.0081,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.1133,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.0744,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.9176,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.73,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.5409,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.3558,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.2383,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.1729,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.1214,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.0266,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.8797,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.7071,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5643,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.5244,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.4068,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.2005,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.93649,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.51043,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.82404,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.96576,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",97.19164,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.64877,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.27513,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.14318,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.37335,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.72923,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.04685,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.36959,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.69189,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.97395,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.29478,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.66231,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.0451,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.40375,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.6607,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.83244,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0026,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.1962,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.3627,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.5204,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6044,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.693,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8925,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.1573,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.4114,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.5302,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.4995,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.4199,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2766,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0649,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.8114,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.5088,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.1706,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.81183,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.63306,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.56703,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.47253,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.39977,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.30156,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.13663,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",98.84528,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",98.56018,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.48374,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.40636,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.35028,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.32494,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.35239,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.49256,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.61655,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.64977,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.67802,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.68427,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.67374,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.77497,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.02038,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.32167,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.62317,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.9533,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.1997,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4388,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.5662,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.6103,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6658,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7269,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7552,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7095,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6258,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.4939,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.3105,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2418,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2548,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2779,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2954,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3547,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5034,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.714,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.843,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8805,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8668,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8397,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.8331,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.9036,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9689,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9214,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.823,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7079,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.6192,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6012,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6355,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6734,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6942,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6823,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6221,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.6019,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.6282,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6618,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.7753,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9356,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0895,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.2033,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2769,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3071,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3519,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4545,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6134,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.7723,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.8755,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.9087,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9031,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8715,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8135,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6865,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.5553,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4583,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3704,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2994,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2212,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1502,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0494,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9315,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7913,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6312,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.4949,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3964,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.365,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.3751,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.331,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.2722,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2175,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.1631,
